Year,State,County,State FIPS Code,County FIPS Code,Combined FIPS Code,Birth Rate,Lower Confidence Limit,Upper Confidence Limit
2004,Mississippi,Jefferson Davis,28,65,28065,66.277204,57.03392,76.309858
2005,Mississippi,Jefferson Davis,28,65,28065,66.052276,57.312411,75.494578
2006,Mississippi,Jefferson Davis,28,65,28065,71.108294,62.024174,80.894498
2007,Mississippi,Jefferson Davis,28,65,28065,73.217397,64.006543,83.130532
2008,Mississippi,Jefferson Davis,28,65,28065,71.642778,62.609353,81.371434
2009,Mississippi,Jefferson Davis,28,65,28065,67.789505,59.083177,77.183864
2010,Mississippi,Jefferson Davis,28,65,28065,61.75235,53.558542,70.624278
2011,Mississippi,Jefferson Davis,28,65,28065,57.035224,49.139233,65.621772
2012,Mississippi,Jefferson Davis,28,65,28065,53.779354,45.947097,62.342011
2013,Mississippi,Jefferson Davis,28,65,28065,48.088389,40.637836,56.296187
2014,Mississippi,Jefferson Davis,28,65,28065,43.640321,36.396401,51.698855
2015,Mississippi,Jefferson Davis,28,65,28065,40.023517,32.85291,48.103994
2003,Mississippi,Jones,28,67,28067,68.581587,61.98051,75.551231
2004,Mississippi,Jones,28,67,28067,72.92424,66.857331,79.284911
2005,Mississippi,Jones,28,67,28067,76.869957,70.860968,83.160453
2006,Mississippi,Jones,28,67,28067,82.475754,76.236035,88.998754
2007,Mississippi,Jones,28,67,28067,83.918034,77.647898,90.468395
2008,Mississippi,Jones,28,67,28067,79.934648,73.914701,86.226249
2009,Mississippi,Jones,28,67,28067,75.577359,69.778065,81.645508
2010,Mississippi,Jones,28,67,28067,69.372637,63.896517,75.113662
2011,Mississippi,Jones,28,67,28067,63.201822,58.019268,68.648114
2012,Mississippi,Jones,28,67,28067,60.865322,55.710844,66.291447
2013,Mississippi,Jones,28,67,28067,54.384282,49.528576,59.509648
2014,Mississippi,Jones,28,67,28067,48.438586,43.7553,53.396296
2015,Mississippi,Jones,28,67,28067,44.473976,39.540138,49.748327
2003,Mississippi,Kemper,28,69,28069,40.923906,33.453046,49.31221
2004,Mississippi,Kemper,28,69,28069,39.837222,32.974495,47.457423
2005,Mississippi,Kemper,28,69,28069,38.825254,32.398786,45.920287
2006,Mississippi,Kemper,28,69,28069,40.337271,33.846785,47.478083
2007,Mississippi,Kemper,28,69,28069,41.403584,34.840266,48.614352
2008,Mississippi,Kemper,28,69,28069,40.239327,33.866679,47.243612
2009,Mississippi,Kemper,28,69,28069,37.691859,31.654682,44.339907
2010,Mississippi,Kemper,28,69,28069,34.093809,28.508958,40.264804
2011,Mississippi,Kemper,28,69,28069,31.41079,26.113164,37.288323
2012,Mississippi,Kemper,28,69,28069,29.935355,24.707134,35.764878
2013,Mississippi,Kemper,28,69,28069,27.192198,22.232336,32.762896
2014,Mississippi,Kemper,28,69,28069,24.915268,20.138254,30.333002
2015,Mississippi,Kemper,28,69,28069,22.686875,18.088051,27.969511
2003,Mississippi,Lafayette,28,71,28071,21.29325,18.356948,24.498728
2004,Mississippi,Lafayette,28,71,28071,20.632301,18.049269,23.423061
2005,Mississippi,Lafayette,28,71,28071,20.223689,17.830115,22.800061
2006,Mississippi,Lafayette,28,71,28071,20.476668,18.136287,22.991714
2007,Mississippi,Lafayette,28,71,28071,20.629796,18.309923,23.121817
2008,Mississippi,Lafayette,28,71,28071,19.772076,17.548055,22.162597
2009,Mississippi,Lafayette,28,71,28071,19.044097,16.886478,21.364853
2010,Mississippi,Lafayette,28,71,28071,17.216486,15.223802,19.363841
2011,Mississippi,Lafayette,28,71,28071,15.842301,13.955446,17.879719
2012,Mississippi,Lafayette,28,71,28071,14.770895,12.949532,16.741059
2013,Mississippi,Lafayette,28,71,28071,13.002381,11.323453,14.824001
2014,Mississippi,Lafayette,28,71,28071,11.760143,10.137525,13.531538
2015,Mississippi,Lafayette,28,71,28071,10.726204,9.095923,12.528745
2003,Mississippi,Lamar,28,73,28073,42.205484,36.954105,47.871329
2004,Mississippi,Lamar,28,73,28073,41.762621,37.106883,46.737725
2005,Mississippi,Lamar,28,73,28073,41.48075,37.12795,46.121495
2006,Mississippi,Lamar,28,73,28073,43.746205,39.334662,48.442634
2007,Mississippi,Lamar,28,73,28073,44.991325,40.560099,49.70354
2008,Mississippi,Lamar,28,73,28073,43.785579,39.491807,48.351911
2009,Mississippi,Lamar,28,73,28073,41.32752,37.240605,45.677128
2010,Mississippi,Lamar,28,73,28073,37.774236,33.971425,41.827403
2011,Mississippi,Lamar,28,73,28073,35.554348,31.905396,39.446863
2012,Mississippi,Lamar,28,73,28073,35.701852,31.933632,39.726377
2013,Mississippi,Lamar,28,73,28073,32.701124,29.052974,36.609789
2014,Mississippi,Lamar,28,73,28073,29.291694,25.758499,33.096757
2015,Mississippi,Lamar,28,73,28073,27.033742,23.387732,31.006578
2003,Mississippi,Lauderdale,28,75,28075,58.528288,52.891748,64.484705
2004,Mississippi,Lauderdale,28,75,28075,60.301072,55.23788,65.616712
2005,Mississippi,Lauderdale,28,75,28075,61.18751,56.327598,66.283742
2006,Mississippi,Lauderdale,28,75,28075,64.528279,59.562631,69.728157
2007,Mississippi,Lauderdale,28,75,28075,66.186774,61.171184,71.434719
2008,Mississippi,Lauderdale,28,75,28075,64.342289,59.446888,69.465748
2009,Mississippi,Lauderdale,28,75,28075,60.445645,55.738506,65.379181
2010,Mississippi,Lauderdale,28,75,28075,55.008355,50.573739,59.666977
2011,Mississippi,Lauderdale,28,75,28075,49.165533,45.02994,53.520922
2012,Mississippi,Lauderdale,28,75,28075,44.572711,40.644789,48.719671
2013,Mississippi,Lauderdale,28,75,28075,41.436884,37.576174,45.523781
2014,Mississippi,Lauderdale,28,75,28075,38.539828,34.639745,42.683672
2015,Mississippi,Lauderdale,28,75,28075,35.751802,31.601779,40.209716
2003,Mississippi,Lawrence,28,77,28077,60.189756,50.583011,70.799947
2004,Mississippi,Lawrence,28,77,28077,59.596697,50.774503,69.240659
2005,Mississippi,Lawrence,28,77,28077,59.686762,51.319437,68.782625
2006,Mississippi,Lawrence,28,77,28077,63.948693,55.360555,73.245069
2007,Mississippi,Lawrence,28,77,28077,67.284037,58.4787,76.794051
2008,Mississippi,Lawrence,28,77,28077,67.11792,58.395967,76.535774
2009,Mississippi,Lawrence,28,77,28077,64.869857,56.375201,74.052046
2010,Mississippi,Lawrence,28,77,28077,60.112555,52.063443,68.835543
2011,Mississippi,Lawrence,28,77,28077,56.436328,48.63993,64.911957
2012,Mississippi,Lawrence,28,77,28077,54.335467,46.530538,62.852276
2013,Mississippi,Lawrence,28,77,28077,50.084926,42.50034,58.412315
2014,Mississippi,Lawrence,28,77,28077,46.969779,39.398347,55.35235
2015,Mississippi,Lawrence,28,77,28077,44.172858,36.49898,52.772643
2003,Mississippi,Leake,28,79,28079,77.268505,67.223315,88.120259
2004,Mississippi,Leake,28,79,28079,78.151761,69.02066,87.915649
2005,Mississippi,Leake,28,79,28079,77.029978,68.598823,86.014032
2006,Mississippi,Leake,28,79,28079,81.33418,72.828601,90.377406
2007,Mississippi,Leake,28,79,28079,83.292746,74.774283,92.342352
2008,Mississippi,Leake,28,79,28079,82.795384,74.36353,91.754929
2009,Mississippi,Leake,28,79,28079,79.621584,71.431283,88.331311
2010,Mississippi,Leake,28,79,28079,73.729176,65.935624,82.035084
2011,Mississippi,Leake,28,79,28079,68.322054,60.815539,76.342631
2012,Mississippi,Leake,28,79,28079,66.038852,58.448874,74.169089
2013,Mississippi,Leake,28,79,28079,62.349492,54.72857,70.548685
2014,Mississippi,Leake,28,79,28079,59.722888,51.825187,68.280101
2015,Mississippi,Leake,28,79,28079,56.12742,47.916654,65.137821
2003,Mississippi,Lee,28,81,28081,73.532234,66.795585,80.625044
2004,Mississippi,Lee,28,81,28081,71.054219,65.301198,77.081075
2005,Mississippi,Lee,28,81,28081,67.508971,62.237877,73.028978
2006,Mississippi,Lee,28,81,28081,68.636589,63.395582,74.119528
2007,Mississippi,Lee,28,81,28081,73.386374,67.911129,79.108139
2008,Mississippi,Lee,28,81,28081,71.44916,66.118963,77.019419
2009,Mississippi,Lee,28,81,28081,69.464915,64.232073,74.937307
2010,Mississippi,Lee,28,81,28081,64.492343,59.515788,69.705472
2011,Mississippi,Lee,28,81,28081,59.745275,54.992659,64.733038
2012,Mississippi,Lee,28,81,28081,56.223486,51.59433,61.090265
2013,Mississippi,Lee,28,81,28081,50.28507,45.917349,54.889335
2014,Mississippi,Lee,28,81,28081,44.272773,40.076778,48.711042
2015,Mississippi,Lee,28,81,28081,39.224324,34.917067,43.827805
2003,Mississippi,Leflore,28,83,28083,86.491515,77.561585,95.958004
2004,Mississippi,Leflore,28,83,28083,81.808724,74.264857,89.755058
2005,Mississippi,Leflore,28,83,28083,82.055785,74.868082,89.62041
2006,Mississippi,Leflore,28,83,28083,86.565788,79.174677,94.336674
2007,Mississippi,Leflore,28,83,28083,88.377555,80.883226,96.254903
2008,Mississippi,Leflore,28,83,28083,87.637272,80.161292,95.498817
2009,Mississippi,Leflore,28,83,28083,82.81142,75.562289,90.448351
2010,Mississippi,Leflore,28,83,28083,73.735305,67.020106,80.830186
2011,Mississippi,Leflore,28,83,28083,66.643464,60.319782,73.343163
2012,Mississippi,Leflore,28,83,28083,61.779656,55.673218,68.261336
2013,Mississippi,Leflore,28,83,28083,58.601083,52.495481,65.099725
2014,Mississippi,Leflore,28,83,28083,56.283329,49.962067,63.04031
2015,Mississippi,Leflore,28,83,28083,53.607168,46.83453,60.928811
2003,Mississippi,Lincoln,28,85,28085,55.333859,48.296012,62.934949
2004,Mississippi,Lincoln,28,85,28085,54.599031,48.343125,61.292059
2005,Mississippi,Lincoln,28,85,28085,55.846181,49.862498,62.227467
2006,Mississippi,Lincoln,28,85,28085,59.890742,53.783962,66.387154
2007,Mississippi,Lincoln,28,85,28085,62.991447,56.753463,69.619068
2008,Mississippi,Lincoln,28,85,28085,61.699978,55.650043,68.124525
2009,Mississippi,Lincoln,28,85,28085,59.950006,54.022905,66.249306
2010,Mississippi,Lincoln,28,85,28085,54.525219,48.971926,60.441579
2011,Mississippi,Lincoln,28,85,28085,49.069316,43.863556,54.630632
2012,Mississippi,Lincoln,28,85,28085,45.661025,40.595495,51.085377
2013,Mississippi,Lincoln,28,85,28085,41.768786,36.864871,47.037851
2014,Mississippi,Lincoln,28,85,28085,38.195766,33.362951,43.418212
2015,Mississippi,Lincoln,28,85,28085,34.458631,29.603825,39.770055
2003,Mississippi,Lowndes,28,87,28087,60.528745,54.344229,67.091056
2004,Mississippi,Lowndes,28,87,28087,59.547349,54.178733,65.203806
2005,Mississippi,Lowndes,28,87,28087,58.102194,53.109134,63.360196
2006,Mississippi,Lowndes,28,87,28087,62.387606,57.186465,67.857686
2007,Mississippi,Lowndes,28,87,28087,64.802752,59.467193,70.411047
2008,Mississippi,Lowndes,28,87,28087,62.83685,57.628326,68.314195
2009,Mississippi,Lowndes,28,87,28087,59.047443,54.042682,64.318373
2010,Mississippi,Lowndes,28,87,28087,52.535219,47.916702,57.411617
2011,Mississippi,Lowndes,28,87,28087,47.168032,42.837931,51.752873
2012,Mississippi,Lowndes,28,87,28087,43.006603,38.87152,47.394932
2013,Mississippi,Lowndes,28,87,28087,38.073832,34.175611,42.223732
2014,Mississippi,Lowndes,28,87,28087,35.26309,31.334085,39.467053
2015,Mississippi,Lowndes,28,87,28087,32.637387,28.531389,37.080403
2003,Mississippi,Madison,28,89,28089,41.084297,36.719494,45.73547
2004,Mississippi,Madison,28,89,28089,40.785421,36.97958,44.807683
2005,Mississippi,Madison,28,89,28089,39.607131,36.102671,43.307789
2006,Mississippi,Madison,28,89,28089,42.38987,38.761671,46.216164
2007,Mississippi,Madison,28,89,28089,42.868737,39.242612,46.69071
2008,Mississippi,Madison,28,89,28089,41.813633,38.254353,45.567316
2009,Mississippi,Madison,28,89,28089,38.794181,35.409952,42.369581
2010,Mississippi,Madison,28,89,28089,32.233044,29.3105,35.328426
2011,Mississippi,Madison,28,89,28089,28.50173,25.831334,31.335701
2012,Mississippi,Madison,28,89,28089,26.689544,24.106915,29.43438
2013,Mississippi,Madison,28,89,28089,24.031281,21.594779,26.625838
2014,Mississippi,Madison,28,89,28089,22.542194,20.088211,25.164472
2015,Mississippi,Madison,28,89,28089,21.157163,18.554335,23.969378
2003,Mississippi,Marion,28,91,28091,75.933249,66.685568,85.863874
2004,Mississippi,Marion,28,91,28091,78.009226,69.506777,87.055902
2005,Mississippi,Marion,28,91,28091,80.117904,71.920976,88.81781
2006,Mississippi,Marion,28,91,28091,85.53383,77.121146,94.450509
2007,Mississippi,Marion,28,91,28091,89.120244,80.562688,98.177228
2008,Mississippi,Marion,28,91,28091,87.777632,79.363717,96.683713
2009,Mississippi,Marion,28,91,28091,85.198815,76.911484,93.982103
2010,Mississippi,Marion,28,91,28091,75.597951,67.986723,83.687462
2011,Mississippi,Marion,28,91,28091,68.448845,61.259506,76.111226
2012,Mississippi,Marion,28,91,28091,64.541649,57.43435,72.136682
2013,Mississippi,Marion,28,91,28091,57.894148,51.118391,65.160849
2014,Mississippi,Marion,28,91,28091,53.43986,46.65896,60.759875
2015,Mississippi,Marion,28,91,28091,49.052224,42.112677,56.640625
2003,Mississippi,Marshall,28,93,28093,62.734615,55.425065,70.567385
2004,Mississippi,Marshall,28,93,28093,61.712964,55.315675,68.506614
2005,Mississippi,Marshall,28,93,28093,61.234084,55.258394,67.568095
2006,Mississippi,Marshall,28,93,28093,64.080072,58.038616,70.477184
2007,Mississippi,Marshall,28,93,28093,66.517098,60.348305,73.043558
2008,Mississippi,Marshall,28,93,28093,65.133219,59.058064,71.564612
2009,Mississippi,Marshall,28,93,28093,59.71604,53.997938,65.781669
2010,Mississippi,Marshall,28,93,28093,52.892703,47.643775,58.47564
2011,Mississippi,Marshall,28,93,28093,49.370156,44.281419,54.796292
2012,Mississippi,Marshall,28,93,28093,46.215129,41.237869,51.533425
2013,Mississippi,Marshall,28,93,28093,41.21006,36.49032,46.270887
2014,Mississippi,Marshall,28,93,28093,37.833892,33.133131,42.905791
2015,Mississippi,Marshall,28,93,28093,34.670274,29.845217,39.94393
2003,Mississippi,Monroe,28,95,28095,59.883026,52.750914,67.538611
2004,Mississippi,Monroe,28,95,28095,60.118232,53.733616,66.90922
2005,Mississippi,Monroe,28,95,28095,60.020682,54.021534,66.388328
2006,Mississippi,Monroe,28,95,28095,64.084917,57.903096,70.63974
2007,Mississippi,Monroe,28,95,28095,66.329487,60.0336,72.999957
2008,Mississippi,Monroe,28,95,28095,63.069282,57.020741,69.483792
2009,Mississippi,Monroe,28,95,28095,57.952635,52.252358,64.008874
2010,Mississippi,Monroe,28,95,28095,52.215436,46.892599,57.885278
2011,Mississippi,Monroe,28,95,28095,49.622531,44.363998,55.238104
2012,Mississippi,Monroe,28,95,28095,48.126305,42.779551,53.851206
2013,Mississippi,Monroe,28,95,28095,43.777124,38.583918,49.361622
2014,Mississippi,Monroe,28,95,28095,39.579333,34.485259,45.093096
2015,Mississippi,Monroe,28,95,28095,36.136881,30.95448,41.818195
2003,Mississippi,Montgomery,28,97,28097,64.980742,54.649256,76.378825
2004,Mississippi,Montgomery,28,97,28097,64.665596,55.159752,75.04032
2005,Mississippi,Montgomery,28,97,28097,63.514883,54.674122,73.109671
2006,Mississippi,Montgomery,28,97,28097,67.054133,58.086972,76.748291
2007,Mississippi,Montgomery,28,97,28097,68.078661,59.141497,77.725987
2008,Mississippi,Montgomery,28,97,28097,67.655655,58.764902,77.256909
2009,Mississippi,Montgomery,28,97,28097,64.649062,55.977943,74.035323
2010,Mississippi,Montgomery,28,97,28097,57.980285,49.894456,66.773722
2011,Mississippi,Montgomery,28,97,28097,52.835896,45.110751,61.28311
2012,Mississippi,Montgomery,28,97,28097,50.451111,42.686796,58.991915
2013,Mississippi,Montgomery,28,97,28097,45.769085,38.294914,54.056618
2014,Mississippi,Montgomery,28,97,28097,42.733149,35.298964,51.0563
2015,Mississippi,Montgomery,28,97,28097,40.22262,32.729905,48.714152
2003,Mississippi,Neshoba,28,99,28099,84.672905,75.126713,94.857172
2004,Mississippi,Neshoba,28,99,28099,83.859387,75.470866,92.732637
2005,Mississippi,Neshoba,28,99,28099,81.578031,73.84411,89.75029
2006,Mississippi,Neshoba,28,99,28099,86.827916,78.889466,95.204335
2007,Mississippi,Neshoba,28,99,28099,92.647021,84.371119,101.368051
2008,Mississippi,Neshoba,28,99,28099,91.8141,83.592748,100.481279
2009,Mississippi,Neshoba,28,99,28099,86.658497,78.744131,95.014674
2010,Mississippi,Neshoba,28,99,28099,76.764263,69.495983,84.460048
2011,Mississippi,Neshoba,28,99,28099,70.321315,63.420078,77.646818
2012,Mississippi,Neshoba,28,99,28099,65.593678,58.898366,72.712757
2013,Mississippi,Neshoba,28,99,28099,60.278195,53.76854,67.220404
2014,Mississippi,Neshoba,28,99,28099,55.268975,48.794677,62.210046
2015,Mississippi,Neshoba,28,99,28099,51.347369,44.593566,58.674383
2003,Mississippi,Newton,28,101,28101,54.972828,47.393788,63.221075
2004,Mississippi,Newton,28,101,28101,54.306392,47.514623,61.62309
2005,Mississippi,Newton,28,101,28101,54.73422,48.332331,61.597955
2006,Mississippi,Newton,28,101,28101,58.326228,51.827336,65.274088
2007,Mississippi,Newton,28,101,28101,60.231707,53.691179,67.21573
2008,Mississippi,Newton,28,101,28101,60.334367,53.817922,67.294499
2009,Mississippi,Newton,28,101,28101,57.840346,51.534587,64.580475
2010,Mississippi,Newton,28,101,28101,54.469919,48.378943,60.994845
2011,Mississippi,Newton,28,101,28101,52.38351,46.308224,58.909818
2012,Mississippi,Newton,28,101,28101,50.399921,44.290732,56.979917
2013,Mississippi,Newton,28,101,28101,46.262645,40.315614,52.695579
2014,Mississippi,Newton,28,101,28101,42.585387,36.688552,49.010672
2015,Mississippi,Newton,28,101,28101,39.596576,33.55173,46.268562
2003,Mississippi,Noxubee,28,103,28103,78.249101,66.847464,90.690153
2004,Mississippi,Noxubee,28,103,28103,77.344236,67.011872,88.506613
2005,Mississippi,Noxubee,28,103,28103,77.438343,67.671035,87.939086
2006,Mississippi,Noxubee,28,103,28103,81.131694,71.253599,91.725067
2007,Mississippi,Noxubee,28,103,28103,82.963412,73.015048,93.625506
2008,Mississippi,Noxubee,28,103,28103,80.31443,70.595769,90.747244
2009,Mississippi,Noxubee,28,103,28103,75.65233,66.278184,85.741065
2010,Mississippi,Noxubee,28,103,28103,67.813823,59.098075,77.228541
2011,Mississippi,Noxubee,28,103,28103,61.810907,53.536481,70.780974
2012,Mississippi,Noxubee,28,103,28103,57.794794,49.696187,66.611588
2013,Mississippi,Noxubee,28,103,28103,52.17036,44.421328,60.662124
2014,Mississippi,Noxubee,28,103,28103,47.2841,39.76916,55.592114
2015,Mississippi,Noxubee,28,103,28103,43.262484,35.81858,51.596563
2003,Mississippi,Oktibbeha,28,105,28105,25.349148,22.004524,28.983196
2004,Mississippi,Oktibbeha,28,105,28105,24.754608,21.809769,27.921511
2005,Mississippi,Oktibbeha,28,105,28105,24.270793,21.545586,27.1923
2006,Mississippi,Oktibbeha,28,105,28105,24.689039,22.002672,27.5661
2007,Mississippi,Oktibbeha,28,105,28105,24.470594,21.841274,27.285754
2008,Mississippi,Oktibbeha,28,105,28105,23.614584,21.068387,26.342432
2009,Mississippi,Oktibbeha,28,105,28105,21.700603,19.315479,24.259791
2010,Mississippi,Oktibbeha,28,105,28105,19.268547,17.08377,21.618578
2011,Mississippi,Oktibbeha,28,105,28105,17.45368,15.396343,19.672875
2012,Mississippi,Oktibbeha,28,105,28105,15.984118,14.016127,18.112065
2013,Mississippi,Oktibbeha,28,105,28105,14.052182,12.225035,16.035866
2014,Mississippi,Oktibbeha,28,105,28105,12.655778,10.885337,14.591762
2015,Mississippi,Oktibbeha,28,105,28105,11.669191,9.869271,13.663263
2003,Mississippi,Panola,28,107,28107,84.013856,75.152635,93.419613
2004,Mississippi,Panola,28,107,28107,84.127763,76.286236,92.390618
2005,Mississippi,Panola,28,107,28107,85.222415,77.743058,93.092666
2006,Mississippi,Panola,28,107,28107,90.621734,82.945015,98.686637
2007,Mississippi,Panola,28,107,28107,95.670938,87.735316,103.998308
2008,Mississippi,Panola,28,107,28107,95.555256,87.631037,103.871538
2009,Mississippi,Panola,28,107,28107,92.731746,84.912101,100.947922
2010,Mississippi,Panola,28,107,28107,82.560357,75.317499,90.191833
2011,Mississippi,Panola,28,107,28107,74.979913,68.11394,82.234149
2012,Mississippi,Panola,28,107,28107,70.644916,63.861825,77.830919
2013,Mississippi,Panola,28,107,28107,63.437344,56.930654,70.354174
2014,Mississippi,Panola,28,107,28107,57.777142,51.319599,64.675527
2015,Mississippi,Panola,28,107,28107,53.334016,46.575093,60.641805
2003,Mississippi,Pearl River,28,109,28109,54.234331,48.185847,60.696349
2004,Mississippi,Pearl River,28,109,28109,53.420074,48.152235,59.00017
2005,Mississippi,Pearl River,28,109,28109,51.906529,47.076488,57.015586
